4,node,957142825,"Artlenburg, Grünstraße",POINT (10.4921805 53.3719336),0
176,node,382009302,"Brietlingen, Moorweg",POINT (10.4397463 53.3174256),6
178,node,346183779,Schwarzer Weg,POINT (10.428384 53.2715467),6
184,node,1049251506,"Riecklingen, Abzweigung",POINT (10.7099559 53.205882),6
200,node,728601562,Möhlenkamp,POINT (10.5603385 53.2898973),6
228,node,369971275,Rehrweg,POINT (10.3725779 53.2263697),6
251,node,318656460,William-Watt-Straße,POINT (10.38069 53.2448537),6
278,node,3087504050,Otto-Brenner-Straße,POINT (10.478437 53.2423045),6
296,node,313957909,Auf dem Schmaarkamp,POINT (10.4105509 53.2603115),6
300,node,287098772,Brockwinkler Weg,POINT (10.3866216 53.256493),6
304,node,311219666,"Göddingen, Wöppenberg",POINT (10.7610009 53.2566452),6
305,node,311219673,"Göddingen, Am Fischteich",POINT (10.7642906 53.2535523),6
306,node,7023976079,Neu Oerzen,POINT (10.3184746 53.1792981),6
309,node,1624952652,Ebstorfer Straße,POINT (10.4043018 53.1789627),6
323,node,355298835,Marschweg,POINT (10.7201811 53.2971121),6
327,node,1838158752,Buendorf,POINT (10.7519136 53.1843834),6
330,node,320064688,"Bleckede, Dahlenburger Straße",POINT (10.741308 53.2790683),6
338,node,278806832,"Vastorf, Abzweigung Bahnhof",POINT (10.5499284 53.1989822),6
347,node,578361745,Ätzberg,POINT (10.3949058 53.1774491),6
381,node,3371516337,Turnhalle,POINT (10.7981006 53.265378),6
424,node,268638530,Konrad-Zuse-Allee,POINT (10.4169116 53.2561248),6
439,node,8716771655,Heinsen,POINT (10.3447019 53.1592249),6
446,node,278243150,"Eimstorf, Ort",POINT (10.6828334 53.1862227),6
449,node,2406061692,Bockelheide,POINT (10.6403465 53.2810053),6
450,node,317676997,"Wittorf, Birkenweg",POINT (10.355069 53.3270942),6
460,node,206278990,"Lüdersburg, Bachkoppelweg",POINT (10.5722596 53.3102723),6
508,node,278802893,"Vastorf, Bahnbrücke",POINT (10.5455513 53.2001171),6
531,node,1417611429,"Wendhausen, Wendenstraße",POINT (10.5608855 53.2496753),6
23,node,313574492,Abzweig Dumstorf,POINT (10.6967738 53.1893837),7
81,node,318640483,Am Grasweg,POINT (10.3881566 53.2461189),7
107,node,385545545,"Deutsch Evern, An der Ilmenau",POINT (10.4196648 53.1957057),7
135,node,1599089598,Lilienthalstraße,POINT (10.4599879 53.2437212),7
140,node,119100610,Wacholderweg,POINT (10.4425033 53.2452459),7
156,node,5113420637,"Reinstorf, Reinstorfer Kreuz",POINT (10.5684264 53.220633),7
199,node,317549254,Neumühlener Weg,POINT (10.5683419 53.289706),7
204,node,285670612,Freibad,POINT (10.4423226 53.2409945),7
214,node,8192691432,Siedlung,POINT (10.5916573 53.2412736),7
225,node,275637762,Bachstraße,POINT (10.4400425 53.2473918),7
230,node,382390323,Volgershall/UNI,POINT (10.3840653 53.249349),7
274,node,120036482,Hans-Steffens-Weg,POINT (10.4349723 53.2509447),7
281,node,302304521,Stadtkoppel,POINT (10.4492537 53.2461948),7
282,node,7043202191,Kurt-Höbold-Straße,POINT (10.4778019 53.2402935),7
287,node,5849955401,Große Hof,POINT (10.3745541 53.1342237),7
290,node,976986466,Bauerholzweg,POINT (10.3722547 53.1388961),7
295,node,302887839,Finanzamt,POINT (10.4121817 53.2554488),7
336,node,3019763968,Scharnebecker Straße,POINT (10.4479667 53.3317514),7
360,node,319008950,Ernst-Braune-Straße,POINT (10.388196 53.23946),7
369,node,2406049696,Große Straße 3,POINT (10.7061658 53.3016323),7
375,node,386927750,"Walmsburg, Kateminer Straße",POINT (10.8439138 53.2391182),7
382,node,354506387,,POINT (10.7504645 53.2821462),7
388,node,297191245,"Artlenburg, Ost",POINT (10.5042912 53.3679135),7
409,node,4213538001,Sandfeld,POINT (10.7222326 53.2853563),7
417,node,2988597647,Königsberger Straße,POINT (10.4086651 53.2627692),7
419,node,299750887,Am Graben,POINT (10.4180528 53.2668709),7
462,node,275648240,"Bleckeder Moor, Zweiter Moorweg",POINT (10.666641 53.2975978),7
524,node,3235803043,"Barförde, Elbdeich 15",POINT (10.6382803 53.3626705),7
534,node,272772967,"Gienau, Wiebecker Straße",POINT (10.6644576 53.1645591),7
16,node,301861007,Venusberg (Johanneum),POINT (10.4303141 53.2465477),8
20,node,272771855,Becklingen,POINT (10.638701 53.1685565),8
64,node,403012178,Klosterweg,POINT (10.371994 53.2117385),8
66,node,1057013365,Am Schwalbenberg,POINT (10.4223308 53.2459133),8
88,node,414191921,Naruto-Straße,POINT (10.3852786 53.2693964),8
104,node,1834313719,"Deutsch Evern, Fritz-Reuter-Straße",POINT (10.4284361 53.1939183),8
108,node,393415825,"Deutsch Evern, Wandelfeld",POINT (10.4201711 53.1978557),8
134,node,314645636,"Lemgrabe, Am Hasenberg",POINT (10.7044397 53.1711381),8
153,node,1204223255,Alte Dorfstraße,POINT (10.5397765 53.2891528),8
154,node,567004808,"Scharnebeck, Echemer Straße",POINT (10.5057743 53.297607),8
172,node,564137024,"Melbeck, Danziger Straße",POINT (10.3722583 53.1809678),8
173,node,577366509,"Embsen, Siedlung",POINT (10.3612379 53.1806562),8
177,node,309229350,Ritzkamper Weg,POINT (10.4574358 53.327569),8
231,node,113588289,Städtisches Klinikum,POINT (10.397306 53.2407753),8
244,node,484379283,Psychiatrische Klinik,POINT (10.3880794 53.2543494),8
250,node,318404242,Memeler Straße,POINT (10.4680489 53.2602671),8
286,node,7043202216,Wilhelm-Fressel-Straße,POINT (10.4760492 53.2390287),8
294,node,277261028,Bokenkamp,POINT (10.3636165 53.1457606),8
301,node,286287619,Dachtmisser Weg,POINT (10.3477471 53.2780348),8
311,node,1602107135,Neu Häcklingen,POINT (10.4055348 53.2094134),8
367,node,1897714546,"Karze, Auf dem Weel",POINT (10.6683701 53.3107637),8
378,node,2936483856,"Alt Garge, Waldbad",POINT (10.8044277 53.2580616),8
384,node,2481243765,Schieringen,POINT (10.8235273 53.2335364),8
423,node,181476668,Ilmenaucenter,POINT (10.4165325 53.2608424),8
433,node,361362587,Herderschule,POINT (10.3913545 53.2558772),8
442,node,3366247101,Im Ort,POINT (10.5308366 53.2861978),8
452,node,433017861,"Horburg, Im Winkel",POINT (10.3944561 53.3597796),8
458,node,8813390762,"Dahlenburg, Ehrenfriedhof",POINT (10.7314192 53.1888642),8
464,node,206278954,"Neu Jürgenstorf, Ort",POINT (10.6147204 53.3073398),8
465,node,206278954,"Neu Jürgenstorf, Rosenthaler Weg",POINT (10.6168856 53.3075161),8
488,node,1053087616,"Ellringen, Ellringer Neetzetal",POINT (10.703255 53.2234077),8
9,node,414692562,St.-Stephanus-Platz,POINT (10.4347836 53.2385554),9
31,node,322053789,Röntgenstraße / Kirche,POINT (10.4024801 53.2227054),9
65,node,3348587797,Ginsterweg,POINT (10.3959836 53.2326736),9
71,node,402916911,Am Bahnhof Rettmer,POINT (10.3816755 53.21947),9
72,node,403012164,Wiesengrund,POINT (10.3746747 53.2134269),9
83,node,268233024,Johanna-Stegen-Straße,POINT (10.3874009 53.2494991),9
93,node,1037002221,Laffertstraße,POINT (10.3930618 53.255513),9
130,node,9028646324,Landwehrplatz,POINT (10.3574147 53.2479717),9
159,node,8708546811,Im Wiesengrund,POINT (10.3009457 53.2311062),9
164,node,277399793,Rote Schleuse,POINT (10.410347 53.2094935),9
165,node,8524206695,"Melbeck, Uelzener Straße",POINT (10.4178352 53.1752435),9
166,node,3037235993,Bernhard-Riemann-Straße,POINT (10.4054578 53.22347),9
188,node,277260345,"Embsen, Bahnhofstraße",POINT (10.3454169 53.177286),9
196,node,2075922410,Hohe Luft,POINT (10.4174102 53.1751221),9
197,node,277404766,"Bavendorf, Im Dorfe",POINT (10.6393535 53.1958992),9
198,node,109400356,"Reinstorf, Am Vitusbach",POINT (10.5723556 53.2346506),9
220,node,2362894581,Otto-Brenner-Straße (Kehre),POINT (10.4837546 53.2364276),9
233,node,260371872,Abzweigung Jürgenstorf,POINT (10.5951755 53.3304483),9
237,node,319171756,Gerhart-Hauptmann-Straße,POINT (10.3395324 53.2463836),9
254,node,178849093,Jüttkenmoor,POINT (10.3849708 53.2479273),9
256,node,357349548,Ostlandstraße (Schule),POINT (10.3500738 53.2485861),9
293,node,976986438,Mühlenberg,POINT (10.3710862 53.1423653),9
321,node,286287601,Friedhofsweg,POINT (10.3471319 53.2765812),9
351,node,277251847,Teufelsküche,POINT (10.384344 53.2382175),9
398,node,318077802,Kloster Lüne,POINT (10.4233448 53.2609955),9
399,node,2298685630,Nikolaihof,POINT (10.3954401 53.2915066),9
405,node,2693352776,Heidkamp,POINT (10.3931163 53.235028),9
436,node,306530329,Ehrenfriedhof,POINT (10.7320747 53.1886856),9
455,node,2370520897,"Artlenburg, Hopfenhof",POINT (10.4862852 53.3725339),9
459,node,1411319176,"Bockelkathen, Auf dem Kreuze",POINT (10.5691162 53.3029267),9
477,node,29539485,"Bullendorf, Brücke",POINT (10.566308 53.3447411),9
504,node,2536581848,"Wittorf, Neulander Weg",POINT (10.3646075 53.3293056),9
505,node,7679492562,"Handorf, Mühle",POINT (10.3474554 53.338914),9
526,node,419327366,"Südergellersen, Stähwiesen",POINT (10.2971117 53.2160895),9
15,node,1053737986,Theodor-Heuss-Straße,POINT (10.4329576 53.2462219),10
18,node,201192065,Am Schützenplatz,POINT (10.4236403 53.2487451),10
37,node,336363945,"Radenbeck, Siedlung",POINT (10.6264241 53.2178751),10
69,node,297426712,Hasenburg,POINT (10.3940989 53.2255233),10
85,node,828077495,Dörnbergstraße,POINT (10.3938125 53.2511306),10
89,node,381911675,Krähornsberg,POINT (10.3867792 53.2706226),10
90,node,414237511,Teilfeld,POINT (10.3895463 53.2794573),10
109,node,385545543,"Deutsch Evern, Finkenstieg",POINT (10.4204929 53.2018114),10
138,node,7819577982,Gebrüder-Heyn-Straße,POINT (10.4656699 53.248161),10
171,node,503301564,Heiligenthaler Straße,POINT (10.3021503 53.2287282),10
175,node,577733836,"Brietlingen, Schierenweg",POINT (10.4343011 53.3141351),10
186,node,1854036439,Am Kirchkamp,POINT (10.6965007 53.1789467),10
232,node,489755257,"Lüdersburg, Kirchtwiete",POINT (10.5738389 53.3204039),10
259,node,336407095,Am Lerchenberg,POINT (10.3674726 53.2470042),10
275,node,322053497,Gaußstraße,POINT (10.4047485 53.222771),10
285,node,301866208,Gellersstraße,POINT (10.4300483 53.2478555),10
310,node,185936322,"Barendorf, Dorfstraße",POINT (10.5212258 53.2244543),10
318,node,7510268775,Dorfplatz,POINT (10.3501768 53.2783682),10
356,node,566580956,Bühringsmoor,POINT (10.3594187 53.2922837),10
365,node,1286093175,"Neu Neetze, Birkenhof",POINT (10.6532373 53.2920806),10
414,node,469967662,Övelgönner Weg,POINT (10.3918692 53.2298285),10
426,node,382366792,EDEKA,POINT (10.4232857 53.2813577),10
431,node,111246693,Feldstraße (Universität),POINT (10.4137315 53.2420275),10
475,node,3245889306,"Barförde, Hinter den Höfen",POINT (10.6383729 53.3671791),10
492,node,252229125,Feldstraße,POINT (10.3702017 53.2894336),10
500,node,2697806584,"Artlenburg, Mühle",POINT (10.4989909 53.3687034),10
532,node,767330154,"Holzen, Op dan Brink",POINT (10.5827643 53.241263),10
533,node,290823834,"Neu Neetze, Denker",POINT (10.6217631 53.2950977),10
3,node,175237700,Universitätsallee,POINT (10.4052614 53.230091),11
38,node,314666239,Markt,POINT (10.7418278 53.1870816),11
42,node,201192013,Pulverweg (Nord),POINT (10.422458 53.2511748),11
54,node,276915516,Scharnhorststraße/DJH,POINT (10.3971229 53.2300297),11
61,node,114242620,Uelzener Straße (Kurzentrum),POINT (10.4044333 53.2404345),11
91,node,2371152648,Wilhelm-Hänel-Weg,POINT (10.4044742 53.2699592),11
100,node,181308509,Kefersteinstraße (UNI),POINT (10.4102138 53.2406193),11
119,node,1029618352,Thorner Straße (West),POINT (10.3943921 53.2585943),11
122,node,312510075,Elbinger Straße,POINT (10.4028514 53.2627146),11
123,node,312510076,Dessauer Straße,POINT (10.401462 53.2641491),11
131,node,443886412,Bardowicker Straße,POINT (10.5031696 53.2949054),11
160,node,3060045192,Landwehr,POINT (10.3957654 53.2839468),11
161,node,454631858,Hagemannsweg,POINT (10.3983505 53.2810195),11
170,node,470937620,In de Tüünen,POINT (10.336901 53.2195772),11
174,node,287098768,Kulturforum Wienebüttel,POINT (10.3744107 53.2644052),11
182,node,988590957,Hölderlinstraße,POINT (10.4436723 53.2608865),11
189,node,663386180,"Embsen, Querlberg",POINT (10.3510466 53.1737042),11
212,node,339316060,"Radenbeck, Linnenkamp",POINT (10.6277678 53.2215393),11
217,node,2681822369,"Echem, Schulstraße",POINT (10.5430609 53.3376807),11
236,node,297767103,B 209,POINT (10.4945384 53.3681692),11
238,node,355263024,Händelstraße,POINT (10.3420038 53.2517922),11
252,node,281778288,Allensteiner Straße,POINT (10.463416 53.2641335),11
339,node,1839897577,Denkmal,POINT (10.4432224 53.333012),11
344,node,2332372281,Vrestorfer Weg,POINT (10.4260987 53.2788106),11
438,node,663385979,Amselweg,POINT (10.3449174 53.1714801),11
453,node,362093968,"Horburg, Schule",POINT (10.4036105 53.3540064),11
7,node,114241120,Wilhelm-Leuschner-Straße,POINT (10.4442936 53.236347),12
39,node,317179812,Meisterweg,POINT (10.4317204 53.2599086),12
41,node,296886493,Henningstraße,POINT (10.4233245 53.2525633),12
50,node,292157701,"Barum, Am Sportplatz",POINT (10.4088761 53.3509372),12
51,node,4013236506,Am Sande,POINT (10.4107075 53.2477583),12
59,node,268638584,MTV-Platz,POINT (10.4049563 53.2353498),12
60,node,111246549,Kurpark,POINT (10.4043801 53.2384105),12
74,node,7799257024,Am Wischfeld,POINT (10.3882696 53.2112187),12
75,node,3267192184,Hessenweg (Mitte),POINT (10.3879839 53.2138366),12
76,node,393498311,Am Bäckfeld,POINT (10.3886319 53.2166547),12
95,node,178844318,Am Springintgut,POINT (10.4002528 53.2521255),12
120,node,312506373,Thorner Platz,POINT (10.3997927 53.2595982),12
158,node,266917632,Kirche,POINT (10.2939288 53.2303584),12
248,node,89367284,Am Bargenturm,POINT (10.3985975 53.2452478),12
255,node,419272371,Am Ziegeleiteich,POINT (10.4720436 53.2599796),12
260,node,5363848753,Am Schwarzen Berg,POINT (10.3434432 53.2453669),12
298,node,2041723022,Tennispark,POINT (10.3849925 53.2598361),12
357,node,8723627995,Radbrucher Weg,POINT (10.3622233 53.2903712),12
401,node,395336856,Hasenburger Berg,POINT (10.3977854 53.2356105),12
412,node,395336864,Hasenburger Schule,POINT (10.3973858 53.2331247),12
485,node,314668739,"Dahlenburg, Fliederweg",POINT (10.7314217 53.1843821),12
525,node,2376837835,Kirchgellerser Straße,POINT (10.2974503 53.2133454),12
53,node,374359791,Im Kamp,POINT (10.3850765 53.2222253),13
77,node,402916874,Häcklinger Weg,POINT (10.387037 53.2197354),13
78,node,353270704,B 4 Parkplatz,POINT (10.345182 53.3345096),13
124,node,534870775,Magdeburger Straße,POINT (10.3993732 53.266558),13
169,node,558971480,"Heiligenthal, Ort",POINT (10.3359066 53.2202422),13
179,node,302310334,Gut Olm,POINT (10.4541438 53.2614926),13
226,node,369971304,Rosenkamp,POINT (10.3790788 53.2244958),13
239,node,355265900,Alter Postweg,POINT (10.3435316 53.2525452),13
269,node,111246659,Rotes Tor,POINT (10.4097351 53.2437968),13
415,node,6926404073,Bahnhofstraße,POINT (10.380284 53.2910843),13
498,node,393824226,"Bardowick, Wendeplatz",POINT (10.3559539 53.2938116),13
503,node,2537095340,"Wittorf, Brücke",POINT (10.3819406 53.3318132),13
506,node,880485710,"Handorf, Ortsmitte",POINT (10.345704 53.3435453),13
14,node,307769211,Blümchensaal,POINT (10.4230445 53.2433336),14
36,node,332606128,Bürgeramt,POINT (10.4092892 53.2522431),14
68,node,539018433,Postamt,POINT (10.4038332 53.2429593),14
87,node,4827722223,Ebelingweg,POINT (10.3911893 53.2614652),14
98,node,262253493,Lambertiplatz,POINT (10.4031072 53.2456516),14
111,node,272618493,"Deutsch Evern, Am Tiergarten",POINT (10.4186211 53.2073704),14
117,node,181396824,Stöteroggestraße (Süd),POINT (10.4020549 53.2556211),14
133,node,286511203,Finkenweg,POINT (10.3619305 53.2704586),14
163,node,1705557196,Floetstraße,POINT (10.4091665 53.1800477),14
273,node,268638460,Wielandstraße,POINT (10.4108562 53.2377319),14
345,node,393141179,Thiessendörper Weg,POINT (10.3910124 53.2890091),14
358,node,566580954,Wendeplatz,POINT (10.3564185 53.2938238),14
402,node,268754159,Zentralfriedhof,POINT (10.3988728 53.2370178),14
404,node,305333659,Auf dem Knieberg,POINT (10.3884282 53.2356314),14
416,node,430358199,St.-Nikolai-Straße (Schule),POINT (10.389031 53.2924355),14
444,node,420155010,Das Rote Feld,POINT (10.2405714 53.2353327),14
497,node,1938275557,"Radbruch, Wittorferweg",POINT (10.2941944 53.3087294),14
8,node,1459109815,Graf-von-Moltke-Straße,POINT (10.4385436 53.2372693),15
13,node,279632687,Kurt-Schumacher-Straße,POINT (10.4269383 53.2401354),15
28,node,276915521,Wichernstraße,POINT (10.397792 53.2268409),15
99,node,262229788,Rathaus,POINT (10.4068106 53.2506572),15
227,node,1602198371,Schmiedestraße,POINT (10.3767866 53.2247574),15
240,node,357421278,Lessingstraße,POINT (10.3398479 53.2496234),15
299,node,1305577576,Kiefernweg,POINT (10.3526052 53.2753237),15
359,node,448194685,Witwenkamp,POINT (10.3650642 53.2891832),15
528,node,354956451,Dachtmisser Straße,POINT (10.3449053 53.250619),15
11,node,275404815,Waldfriedhof,POINT (10.429653 53.2361294),16
193,node,8717776249,"Barum, Abzweig Horburg",POINT (10.404422 53.353689),16
334,node,566592806,Vor der Westermarsch,POINT (10.3846317 53.2957478),16
496,node,7466201289,"Radbruch, Mühle",POINT (10.3136963 53.3051747),16
43,node,274309813,Theodor-Haubach-Straße,POINT (10.4422643 53.2341433),17
44,node,114240790,Bülows Kamp,POINT (10.4459154 53.2314995),17
97,node,2990731692,Neue Sülze,POINT (10.4040892 53.2478008),17
126,node,2537095304,Brücke,POINT (10.3810417 53.331609),17
127,node,408449519,Hasenburger Weg,POINT (10.3832526 53.2287752),17
157,node,416969347,Im Sande,POINT (10.2803467 53.2301573),17
194,node,9028751775,"Barum, Am See",POINT (10.411604 53.3506593),17
229,node,452899291,"Wittorf, Wiesenstraße",POINT (10.3800426 53.3322006),17
258,node,357417529,Ostlandstraße Spielplatz,POINT (10.3433004 53.2483843),17
270,node,195848633,Goethestraße,POINT (10.4104754 53.2351006),17
349,node,301567834,Südergellerser Weg,POINT (10.2524476 53.232284),17
432,node,351118780,GHS Kreideberg,POINT (10.3982108 53.2619427),18
434,node,292566443,Spechtsweg,POINT (10.4164645 53.2323864),18
46,node,1249144962,Hermann-Wagner-Straße,POINT (10.4441928 53.2288883),19
350,node,571528159,Hauptstraße (L 216),POINT (10.2483036 53.2329848),19
10,node,7960254627,Konrad-Adenauer-Straße,POINT (10.4319275 53.2377656),20
407,node,175237596,Ringstraße,POINT (10.38936 53.2358785),20
272,node,317279940,Hopfengarten,POINT (10.4278875 53.2510849),21
47,node,282853219,Hinrich-Wilhelm-Kopf-Straße,POINT (10.4337268 53.2393598),22
352,node,266917061,Im Dorfe,POINT (10.2918703 53.2313242),22
437,node,114242773,Kanalbrücke,POINT (10.4842206 53.2356735),22
537,node,6401544528,Konrad-Adenauer-Straße Ost,POINT (10.4451221 53.2312612),22
96,node,121149168,Am Graalwall,POINT (10.4027651 53.2509053),23
403,node,323190902,Am Eiskeller,POINT (10.3850037 53.2362354),23
67,node,262253660,Wallstraße (Theater),POINT (10.4072015 53.245682),29
397,node,665485671,Soltauer Straße,POINT (10.2084902 53.1247475),29
393,node,668998388,"Amelinghausen, Grundschule",POINT (10.2202329 53.1251788),30
396,node,668998388,"Amelinghausen, Kirche",POINT (10.2126403 53.1245595),34
529,node,665485671,"Amelinghausen, Bahnhof",POINT (10.2155574 53.1307291),35
394,node,1259355587,Kastanienweg,POINT (10.1700179 53.126874),38
,element_type,osmid,name,geometry,passengers
